"Provider.Number","Communication.with.Nurses.Achievement.Points","Communication.with.Nurses.Improvement.Points","Communication.with.Nurses.Dimension.Score","Communication.with.Doctors.Achievement.Points","Communication.with.Doctors.Improvement.Points","Communication.with.Doctors.Dimension.Score","Responsiveness.of.Hospital.Staff.Achievement.Points","Responsiveness.of.Hospital.Staff.Improvement.Points","Responsiveness.of.Hospital.Staff.Dimension.Score","Pain.Management.Achievement.Points","Pain.Management.Improvement.Points","Pain.Management.Dimension.Score","Communication.about.Medicines.Achievement.Points","Communication.about.Medicines.Improvement.Points","Communication.about.Medicines.Dimension.Score","Cleanliness.and.Quietness.of.Hospital.Environment.Achievement.Points","Cleanliness.and.Quietness.of.Hospital.Environment.Improvement.Points","Cleanliness.and.Quietness.of.Hospital.Environment.Dimension.Score","Discharge.Information.Achievement.Points","Discharge.Information.Improvement.Points","Discharge.Information.Dimension.Score","Overall..Rating.of.Hospital.Achievement.Points","Overall.Rating.of.Hospital.Improvement.Points","Overall.Rating.of.Hospital.Dimension.Score","HCAHPS.Base.Score","HCAHPS.Consistency.Score","IMM.2.Performance.Rate","IMM.2.Achievement.Points","IMM.2.Improvement.Points","IMM.2.Measure.Score","Preventive.Condition.Procedure.Score","Hospital.Name","State","Start.Date","End.Date","Excess.Readmission.Ratio.READM.30.AMI.HRRP","Excess.Readmission.Ratio.READM.30.COPD.HRRP","Excess.Readmission.Ratio.READM.30.HF.HRRP","Excess.Readmission.Ratio.READM.30.HIP.KNEE.HRRP","Excess.Readmission.Ratio.READM.30.PN.HRRP","Address","City","ZIP.Code","County.Name","MORT.30.AMI.Performance.Rate","MORT.30.AMI.Achievement.Points","MORT.30.AMI.Improvement.Points","MORT.30.AMI.Measure.Score","MORT.30.HF.Performance.Rate","MORT.30.HF.Achievement.Points","MORT.30.HF.Improvement.Points","MORT.30.HF.Measure.Score","MORT.30.PN.Performance.Rate","MORT.30.PN.Achievement.Points","MORT.30.PN.Improvement.Points","MORT.30.PN.Measure.Score","PSI.90.Performance.Rate","PSI.90.Achievement.Points","PSI.90.Improvement.Points","PSI.90.Measure.Score","HAI.1.Performance.Rate","HAI.1.Achievement.Points","HAI.1.Improvement.Points","HAI.1.Measure.Score","HAI.2.Performance.Rate","HAI.2.Achievement.Points","HAI.2.Improvement.Points","HAI.2.Measure.Score","Combined.SSI.Measure.Score","HAI.3.Performance.Rate","HAI.3.Achievement.Points","HAI.3.Improvement.Points","HAI.3.Measure.Score","HAI.4.Performance.Rate","HAI.4.Achievement.Points","HAI.4.Improvement.Points","HAI.4.Measure.Score","Location"
40114,0.3,0,0.3,0.1,0,0.1,0.1,0,0.1,0.3,0,0.3,0.1,0,0.1,0.3,0,0.3,0,0.333333333333333,0.3,0.3,0,0.3,18,19,0.94177,0.4,0.888888888888889,0.8,8,"BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK","AR","07/01/2011","06/30/2014",2088,2175,1950,3568,1892,"9601 INTERSTATE 630, EXIT 7","Little Rock","72205","PULASKI",0.862605,1,1,1,0.869406,0,0,0,0.873447,0,0,0,0.465477,0.9,1,0.9,0.546,0,0.222222222222222,0.2,1.357,0,0.222222222222222,0.2,0,0.7,0,0,0,1.396,0,0.111111111111111,0.1,"9601 INTERSTATE 630, EXIT 7
Little Rock, AR 72205
"
40119,0.1,0,0.1,0.1,0.222222222222222,0.2,0.2,0.333333333333333,0.3,0.1,0,0.1,0.6,0.666666666666667,0.6,0.4,0.444444444444444,0.4,0.1,0.444444444444444,0.4,0.1,0,0.1,22,20,0.96113,0.6,0,0.6,6,"WHITE RIVER MEDICAL CENTER","AR","07/01/2011","06/30/2014",3342,1691,3099,3672,2033,"1710 HARRISON STREET","Batesville","72503-2197","INDEPENDENCE",0.844741,0,0,0,0.874223,0,0.333333333333333,0.3,0.870238,0,0,0,0.647504,0,0,0,0.565,0,0,0,0,1,1,1,0.6,2.597,0,0.222222222222222,0.2,0,1,1,1,"1710 HARRISON STREET
Batesville, AR 72503-2197
(35.769573, -91.63472)"
50007,0.3,0.111111111111111,0.3,0.4,0.444444444444444,0.4,0,0.111111111111111,0.1,0.1,0,0.1,0.3,0.222222222222222,0.3,0.3,0.111111111111111,0.3,0.4,0.444444444444444,0.4,0.8,0.333333333333333,0.8,27,19,1,1,1,1,10,"MILLS-PENINSULA MEDICAL CENTER","CA","07/01/2011","06/30/2014",808,1899,700,79,693,"1501 TROUSDALE DRIVE","Burlingame","94010","SAN MATEO",0.870208,1,1,1,0.88768,0.3,0.666666666666667,0.6,0.898847,0.7,0.666666666666667,0.7,0.643293,0,0,0,0,1,0,1,1.426,0,0.111111111111111,0.1,0.4,1.116,0,0.222222222222222,0.2,0,1,0,1,"1501 TROUSDALE DRIVE
Burlingame, CA 94010
(37.592591, -122.385318)"
50017,0.2,0.222222222222222,0.2,0.2,0.222222222222222,0.2,0,0,0,0.2,0.222222222222222,0.2,0.5,0.555555555555556,0.5,0,0,0,0.5,0.333333333333333,0.5,0.2,0.111111111111111,0.2,18,13,0.98897,1,1,1,10,"MERCY GENERAL HOSPITAL","CA","07/01/2011","06/30/2014",1792,1946,1956,447,981,"4001 J ST","Sacramento","95819","SACRAMENTO",0.862424,1,1,1,0.890299,0.5,0.666666666666667,0.6,0.863015,0,0,0,0.603829,0.1,0.333333333333333,0.3,0,1,0,1,1.008,0,0,0,0,1.667,0,0,0,2.547,0,0,0,"4001 J ST
Sacramento, CA 95819
(38.569747, -121.453552)"
50022,0,0,0,0,0.111111111111111,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.99286,1,1,1,10,"RIVERSIDE COMMUNITY HOSPITAL","CA","07/01/2011","06/30/2014",2850,2032,3091,672,2155,"4445 MAGNOLIA AVENUE","Riverside","92501","RIVERSIDE",0.852683,0.4,0,0.4,0.880026,0,0,0,0.899873,0.8,0.777777777777778,0.8,0.475311,0.8,0.777777777777778,0.8,0.167,0.6,0.111111111111111,0.6,0.787,0.1,0.444444444444444,0.4,0.1,1.982,0,0,0,0.389,0.5,0,0.5,"4445 MAGNOLIA AVENUE
Riverside, CA 92501
(33.975701, -117.380349)"
50026,0.2,0,0.2,0,0,0,0,0,0,0.2,0,0.2,0.2,0,0.2,0,0.111111111111111,0.1,0.3,0.222222222222222,0.3,0.2,0,0.2,12,18,1,1,1,1,10,"GROSSMONT HOSPITAL","CA","07/01/2011","06/30/2014",1418,1802,1352,1138,2034,"5555 GROSSMONT CENTER DRIVE BOX 58","La Mesa","91942","SAN DIEGO",0.865932,1,1,1,0.868798,0,0,0,0.90154,0.8,1,0.9,0.433816,1,1,1,0.059,0.8,0.888888888888889,0.8,1.462,0,0,0,0,0.732,0,0,0,0.592,0.2,0,0.2,"5555 GROSSMONT CENTER DRIVE BOX 58
La Mesa, CA 91942
(32.779489, -117.009234)"
50047,0,0,0,0,0.111111111111111,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0.73975,0,0.333333333333333,0.3,3,"CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP","CA","07/01/2011","06/30/2014",2903,974,1026,292,1187,"2333 BUCHANAN STREET","Roseville","95747","SAN FRANCISCO",0.877955,1,1,1,0.90199,1,1,1,0.882375,0,0,0,0.528398,0.5,0.555555555555556,0.5,0.625,0,0,0,3.127,0,0,0,0.2,1.448,0,0,0,0,1,0,1,"2333 BUCHANAN STREET
Roseville, CA 95747
"
50056,0,0.111111111111111,0.1,0,0.222222222222222,0.2,0.1,0.111111111111111,0.1,0.2,0.111111111111111,0.2,0,0,0,0,0,0,0,0.444444444444444,0.4,0,0.111111111111111,0.1,11,11,0.97718,0.8,0.666666666666667,0.8,8,"ANTELOPE VALLEY HOSPITAL","CA","07/01/2011","06/30/2014",2611,2312,1392,455,2699,"1600 W AVE J","Lancaster","93534","LOS ANGELES",0.856666,0.6,0.555555555555556,0.6,0.892837,0.6,0.333333333333333,0.6,0.860656,0,0.333333333333333,0.3,0.802257,0,0,0,1.577,0,0,0,1.312,0,0,0,0.3,0.84,0,0.333333333333333,0.3,0.52,0.3,0,0.3,"1600 W AVE J
Lancaster, CA 93534
(34.689374, -118.157996)"
50057,0.1,0,0.1,0,0,0,0,0.111111111111111,0.1,0.1,0.222222222222222,0.2,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0.96177,0.7,0.777777777777778,0.7,7,"KAWEAH DELTA MEDICAL CENTER","CA","07/01/2011","06/30/2014",572,2177,1188,422,555,"400 W MINERAL KING AVE","Visalia","93291","TULARE",0.867338,1,1,1,0.895517,0.7,0.888888888888889,0.8,0.884028,0.1,0.666666666666667,0.6,0.427537,1,1,1,0.125,0.7,0.666666666666667,0.7,0.318,0.6,0.555555555555556,0.6,0,1.143,0,0,0,1.468,0,0,0,"400 W MINERAL KING AVE
Visalia, CA 93291
(36.327415, -119.294172)"
50060,0,0.222222222222222,0.2,0,0,0,0,0.222222222222222,0.2,0,0.222222222222222,0.2,0.4,0.444444444444444,0.4,0,0.222222222222222,0.2,0.7,0.666666666666667,0.7,0.1,0.111111111111111,0.1,20,15,0.89662,0,0.555555555555556,0.5,5,"COMMUNITY REGIONAL MEDICAL CENTER","CA","07/01/2011","06/30/2014",3182,2211,2394,351,2363,"2823 FRESNO STREET","Fresno","93721","FRESNO",0.866809,1,1,1,0.897889,0.8,0.777777777777778,0.8,0.856521,0,0,0,0.746031,0,0,0,0.841,0,0,0,1.787,0,0,0,0,1.295,0,0,0,1.713,0,0,0,"2823 FRESNO STREET
Fresno, CA 93721
(36.742582, -119.783024)"
50069,0.1,0.333333333333333,0.3,0.3,0.444444444444444,0.4,0,0.222222222222222,0.2,0.3,0.444444444444444,0.4,0.3,0.444444444444444,0.4,0.1,0.111111111111111,0.1,0.7,0.777777777777778,0.7,0.6,0.333333333333333,0.6,31,19,0.94156,0.4,0.777777777777778,0.7,7,"ST JOSEPH HOSPITAL","CA","07/01/2011","06/30/2014",209,2203,1434,1170,1092,"1100 WEST STEWART DR","Orange","92868","ORANGE",0.861337,0.9,1,0.9,0.881622,0.1,0.444444444444444,0.4,0.855729,0,0.111111111111111,0.1,0.439702,1,1,1,0.431,0.1,0.555555555555556,0.5,3.115,0,0,0,0,1.692,0,0,0,0.655,0.2,0,0.2,"1100 WEST STEWART DR
Orange, CA 92868
(33.782329, -117.864891)"
50077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.96545,0.7,0.888888888888889,0.8,8,"SCRIPPS MERCY HOSPITAL","CA","07/01/2011","06/30/2014",1335,1889,2781,3506,1308,"4077 5TH AVE","San Diego","92103","SAN DIEGO",0.865838,1,1,1,0.890899,0.5,0,0.5,0.898715,0.7,0,0.7,0.417317,1,1,1,0.254,0.5,0.888888888888889,0.8,1.217,0,0.333333333333333,0.3,0.1,1.899,0,0,0,0.698,0.1,0.777777777777778,0.7,"4077 5TH AVE
San Diego, CA 92103
(32.751172, -117.160922)"
50093,0,0.222222222222222,0.2,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.111111111111111,0.1,0.2,0.222222222222222,0.2,0.1,0.111111111111111,0.1,7,15,0.93084,0.3,0.555555555555556,0.5,5,"SAINT AGNES MEDICAL CENTER","CA","07/01/2011","06/30/2014",1890,1744,3032,1447,2786,"1303 E HERNDON AVE","Fresno","93720","FRESNO",0.858888,0.7,0.444444444444444,0.7,0.86039,0,0,0,0.863602,0,0,0,0.470018,0.8,0.888888888888889,0.8,0.508,0,0.555555555555556,0.5,1.18,0,0,0,0.2,0.964,0,0,0,0,1,0,1,"1303 E HERNDON AVE
Fresno, CA 93720
(36.837107, -119.76442)"
50100,0.6,0.222222222222222,0.6,0.2,0,0.2,0.4,0.111111111111111,0.4,0.7,0.222222222222222,0.7,0.5,0.111111111111111,0.5,0.5,0.333333333333333,0.5,0.7,0.666666666666667,0.7,1,1,1,46,20,0.99594,1,1,1,10,"SHARP MEMORIAL HOSPITAL","CA","07/01/2011","06/30/2014",1635,1967,1631,1589,1692,"7901 FROST ST","San Diego","92123","SAN DIEGO",0.858001,0.7,0.666666666666667,0.7,0.889303,0.4,0.333333333333333,0.4,0.890291,0.4,0.222222222222222,0.4,0.390456,1,1,1,0.241,0.5,0,0.5,3.038,0,0,0,0,1.853,0,0,0,1.366,0,0,0,"7901 FROST ST
San Diego, CA 92123
(32.800257, -117.154391)"
50108,0.2,0,0.2,0.1,0,0.1,0,0,0,0.3,0.333333333333333,0.3,0.2,0.111111111111111,0.2,0,0.222222222222222,0.2,0.7,0.666666666666667,0.7,0.2,0.222222222222222,0.2,19,17,0.97796,0.8,0.888888888888889,0.8,8,"SUTTER MEDICAL CENTER, SACRAMENTO","CA","07/01/2011","06/30/2014",692,2514,1563,123,1597,"2825 CAPITOL AVENUE","Sacramento","95816","SACRAMENTO",0.87183,1,1,1,0.876974,0,0,0,0.890546,0.4,0,0.4,0.459636,0.9,0,0.9,0.305,0.4,0,0.4,0.741,0.1,0,0.1,0.2,1.671,0,0,0,0.343,0.5,0.333333333333333,0.5,"2825 CAPITOL AVENUE
Sacramento, CA 95816
(38.570343, -121.470013)"
50115,0.3,0.333333333333333,0.3,0.2,0.222222222222222,0.2,0,0,0,0.3,0.555555555555556,0.5,0.2,0.222222222222222,0.2,0.1,0.222222222222222,0.2,0,0.111111111111111,0.1,0.5,0.666666666666667,0.6,21,18,0.92075,0.2,0.888888888888889,0.8,8,"PALOMAR HEALTH DOWNTOWN CAMPUS","CA","07/01/2011","06/30/2014",936,1366,864,379,668,"555 E VALLEY PARKWAY","Escondido","92025","SAN DIEGO",0.857045,0.6,0.888888888888889,0.8,0.868488,0,0,0,0.877455,0,0.444444444444444,0.4,0.57646,0.3,0.333333333333333,0.3,0.111,0.7,0.666666666666667,0.7,2.091,0,0.111111111111111,0.1,0.2,1.842,0,0.111111111111111,0.1,0.681,0.1,0.555555555555556,0.5,"555 E VALLEY PARKWAY
Escondido, CA 92025
(33.12607, -117.076075)"
50116,0,0,0,0,0,0,0,0.222222222222222,0.2,0,0.333333333333333,0.3,0.4,0.555555555555556,0.5,0,0.111111111111111,0.1,0,0.222222222222222,0.2,0,0,0,13,11,0.97584,0.8,0.888888888888889,0.8,8,"NORTHRIDGE HOSPITAL MEDICAL CENTER","CA","07/01/2011","06/30/2014",764,1105,2746,1279,1680,"18300 ROSCOE BLVD","Northridge","91325","LOS ANGELES",0.86692,1,1,1,0.895491,0.7,0.777777777777778,0.7,0.891651,0.4,0,0.4,0.399571,1,1,1,0.265,0.4,0.777777777777778,0.7,2.609,0,0,0,0,1.009,0,0,0,2.852,0,0,0,"18300 ROSCOE BLVD
Northridge, CA 91325
(34.220793, -118.533046)"
50168,0,0.111111111111111,0.1,0,0.222222222222222,0.2,0,0.111111111111111,0.1,0,0,0,0,0.111111111111111,0.1,0,0,0,0.7,0.555555555555556,0.7,0.3,0,0.3,15,14,0.78175,0,0.222222222222222,0.2,2,"ST JUDE MEDICAL CENTER","CA","07/01/2011","06/30/2014",1808,2253,1287,124,1349,"101 E VALENCIA MESA DRIVE","Fullerton","92835","ORANGE",0.860662,0.8,1,0.9,0.872594,0,0,0,0.904689,1,1,1,0.400471,1,1,1,0.884,0,0,0,1.072,0,0.111111111111111,0.1,0.2,0.657,0.1,0.111111111111111,0.1,0.778,0,0.777777777777778,0.7,"101 E VALENCIA MESA DRIVE
Fullerton, CA 92835
(33.893493, -117.928025)"
50169,0.3,0,0.3,0.1,0.111111111111111,0.1,0.4,0.444444444444444,0.4,0.7,0.666666666666667,0.7,0.4,0.111111111111111,0.4,0,0,0,0.2,0,0.2,0.8,0,0.8,29,18,0.94208,0.4,0,0.4,4,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL","CA","07/01/2011","06/30/2014",1566,1501,1457,234,1392,"12401 E WASHINGTON BLVD","Whittier","90602","LOS ANGELES",0.865259,1,0,1,0.901363,1,1,1,0.901848,0.9,0,0.9,0.529624,0.5,0.888888888888889,0.8,0,1,1,1,1.341,0,0.111111111111111,0.1,0.2,1.573,0,0,0,1.078,0,0.777777777777778,0.7,"12401 E WASHINGTON BLVD
Whittier, CA 90602
"
50180,0.3,0.111111111111111,0.3,0.2,0.222222222222222,0.2,0,0.222222222222222,0.2,0.4,0.222222222222222,0.4,0.2,0.111111111111111,0.2,0.3,0.222222222222222,0.3,0.1,0.222222222222222,0.2,0.7,0,0.7,25,18,0.85221,0,0.222222222222222,0.2,2,"JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS","CA","07/01/2011","06/30/2014",2336,1522,512,561,1053,"1601 YGNACIO VALLEY RD","Walnut Creek","94598","CONTRA COSTA",0.852208,0.3,0,0.3,0.891014,0.5,0,0.5,0.896576,0.6,0.444444444444444,0.6,0.489458,0.7,0.888888888888889,0.8,1.087,0,0,0,2.121,0,0,0,0,1.408,0,0,0,1.558,0,0,0,"1601 YGNACIO VALLEY RD
Walnut Creek, CA 94598
(37.914211, -122.042168)"
50197,0,0,0,0.4,0.111111111111111,0.4,0,0.111111111111111,0.1,0.1,0.222222222222222,0.2,0.1,0.333333333333333,0.3,0,0,0,0.2,0.555555555555556,0.5,0.2,0.333333333333333,0.3,18,14,0.99048,1,1,1,10,"SEQUOIA HOSPITAL","CA","07/01/2011","06/30/2014",1130,718,677,761,2089,"170 ALAMEDA DE LAS PULGAS","Redwood City","94062","SAN MATEO",0.867539,1,1,1,0.888429,0.4,0,0.4,0.883144,0.1,0,0.1,0.454213,0.9,1,0.9,0.426,0.1,0,0.1,0.623,0.3,0.444444444444444,0.4,0.1,0.726,0,0.333333333333333,0.3,2.329,0,0,0,"170 ALAMEDA DE LAS PULGAS
Redwood City, CA 94062
(37.480998, -122.253237)"
50224,0.2,0.111111111111111,0.2,0.2,0,0.2,0,0.111111111111111,0.1,0.4,0.111111111111111,0.4,0.2,0.222222222222222,0.2,0.1,0.222222222222222,0.2,0.2,0.444444444444444,0.4,0.9,0.777777777777778,0.9,26,19,0.93047,0.3,0.666666666666667,0.6,6,"HOAG MEMORIAL HOSPITAL PRESBYTERIAN","CA","07/01/2011","06/30/2014",664,2047,910,3692,1362,"ONE HOAG DRIVE","Newport Beach","92663","ORANGE",0.861862,0.9,1,0.9,0.878347,0,0,0,0.924974,1,1,1,0.392353,1,1,1,0.646,0,0,0,0.868,0,0.222222222222222,0.2,0,0.831,0,0,0,1.205,0,0,0,"ONE HOAG DRIVE
Newport Beach, CA 92663
"
50231,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.111111111111111,0.1,0.1,0,0.1,0.8,1,0.9,0,0,0,11,13,0.91981,0.2,0,0.2,2,"POMONA VALLEY HOSPITAL MEDICAL CENTER","CA","07/01/2011","06/30/2014",1486,2095,1877,240,1490,"1798 N GAREY AVE","Pomona","91767","LOS ANGELES",0.849373,0.2,0.444444444444444,0.4,0.898458,0.9,0.777777777777778,0.9,0.893597,0.5,0.111111111111111,0.5,0.408362,1,1,1,0.838,0,0,0,2.522,0,0.111111111111111,0.1,0.4,0.298,0.5,0.333333333333333,0.5,0.551,0.3,0.333333333333333,0.3,"1798 N GAREY AVE
Pomona, CA 91767
(34.07752, -117.752315)"
50235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.3,0.4,0,0.4,7,17,0.92487,0.3,0,0.3,3,"PROVIDENCE SAINT JOSEPH MEDICAL CTR","CA","07/01/2011","06/30/2014",2755,2249,1403,511,2151,"501 SOUTH BUENA VISTA","Burbank","91505","LOS ANGELES",0.8507,0.2,0,0.2,0.878028,0,0,0,0.897483,0.7,0,0.7,0.342287,1,1,1,0.518,0,0.666666666666667,0.6,3.95,0,0,0,0.3,1.205,0,0,0,0,1,1,1,"501 SOUTH BUENA VISTA
Burbank, CA 91505
"
50262,0.3,0.444444444444444,0.4,0.3,0,0.3,0.1,0.222222222222222,0.2,0.4,0.444444444444444,0.4,0.4,0,0.4,0.1,0,0.1,0.4,0.222222222222222,0.4,1,1,1,32,20,0.91731,0.2,0.888888888888889,0.8,8,"RONALD REAGAN U C L A MEDICAL CENTER","CA","07/01/2011","06/30/2014",2234,1983,1906,1902,2153,"757 WESTWOOD PLAZA","Los Angeles","90095","LOS ANGELES",0.879178,1,1,1,0.896443,0.8,0,0.8,0.906038,1,1,1,0.570936,0.3,0.555555555555556,0.5,0.887,0,0,0,1.166,0,0,0,0.1,2.306,0,0,0,0,1,0,1,"757 WESTWOOD PLAZA
Los Angeles, CA 90095
(34.06577, -118.445389)"
50305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.84332,0,0.111111111111111,0.1,1,"ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP","CA","07/01/2011","06/30/2014",1993,1559,1725,520,2796,"2450 ASHBY AVE","Berkeley","94705","ALAMEDA",0.87134,1,1,1,0.885432,0.2,0.555555555555556,0.5,0.867146,0,0,0,0.776923,0,0,0,0.383,0.2,0.444444444444444,0.4,0.886,0,0.444444444444444,0.4,0,2.123,0,0,0,2.959,0,0,0,"2450 ASHBY AVE
Berkeley, CA 94705
(37.856409, -122.257997)"
50308,0,0.222222222222222,0.2,0,0.111111111111111,0.1,0,0.111111111111111,0.1,0.1,0,0.1,0.5,0.666666666666667,0.6,0,0,0,0.1,0.222222222222222,0.2,0.4,0.111111111111111,0.4,17,18,0.97333,0.8,0,0.8,8,"EL CAMINO HOSPITAL","CA","07/01/2011","06/30/2014",1788,1161,242,2934,1277,"2500 GRANT ROAD","Mountain View","94040","SANTA CLARA",0.869365,1,1,1,0.893057,0.6,0.666666666666667,0.6,0.89839,0.7,0.666666666666667,0.7,0.35475,1,1,1,0,1,1,1,0.111,0.8,0,0.8,0.4,0.541,0.2,0,0.2,0.198,0.7,0.666666666666667,0.7,"2500 GRANT ROAD
Mountain View, CA 94040
(37.369813, -122.077933)"
50309,0.1,0,0.1,0,0,0,0.4,0.111111111111111,0.4,0.2,0,0.2,0.2,0.222222222222222,0.2,0,0.111111111111111,0.1,0.3,0.333333333333333,0.3,0.4,0,0.4,17,18,0.98321,0.9,1,0.9,9,"SUTTER ROSEVILLE MEDICAL CENTER","CA","07/01/2011","06/30/2014",346,1429,249,1699,1752,"ONE MEDICAL PLAZA","Roseville","95661","PLACER",0.863661,1,1,1,0.871477,0,0,0,0.907494,1,1,1,0.553656,0.4,0.555555555555556,0.5,0.075,0.8,0,0.8,0.817,0,0.222222222222222,0.2,1,0,1,1,1,0,1,0,1,"ONE MEDICAL PLAZA
Roseville, CA 95661
"
50324,0.5,0.111111111111111,0.5,0.3,0.222222222222222,0.3,0.1,0,0.1,0.6,0,0.6,0.4,0.111111111111111,0.4,0,0.111111111111111,0.1,0.2,0.333333333333333,0.3,0.5,0.111111111111111,0.5,28,18,0.99414,1,1,1,10,"SCRIPPS MEMORIAL HOSPITAL LA JOLLA","CA","07/01/2011","06/30/2014",929,676,1286,263,2386,"9888 GENESEE AVENUE","La Jolla","92037","SAN DIEGO",0.872274,1,1,1,0.863572,0,0,0,0.899325,0.7,0.777777777777778,0.7,0.360189,1,1,1,0.624,0,0,0,1.808,0,0.333333333333333,0.3,0,0.772,0,0,0,1.885,0,0,0,"9888 GENESEE AVENUE
La Jolla, CA 92037
(32.885475, -117.222971)"
50327,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0.1,0,0,0,0,0,0,0.4,0.333333333333333,0.4,0.3,0.111111111111111,0.3,8,11,0.88403,0,0.222222222222222,0.2,2,"LOMA LINDA UNIVERSITY MEDICAL CENTER","CA","07/01/2011","06/30/2014",632,2381,1980,1902,2357,"11234 ANDERSON ST","Loma Linda","92354","SAN BERNARDINO",0.868163,1,1,1,0.893648,0.6,0.888888888888889,0.8,0.882368,0,0,0,0.653516,0,0.222222222222222,0.2,0.523,0,0.111111111111111,0.1,1.747,0,0.111111111111111,0.1,0.4,0.582,0.2,0.666666666666667,0.6,2.484,0,0,0,"11234 ANDERSON ST
Loma Linda, CA 92354
(34.049616, -117.261118)"
50351,0,0.222222222222222,0.2,0,0.111111111111111,0.1,0,0.111111111111111,0.1,0.1,0.222222222222222,0.2,0,0,0,0,0,0,0,0,0,0.4,0.222222222222222,0.4,10,16,0.98413,0.9,1,0.9,9,"TORRANCE MEMORIAL MEDICAL CENTER","CA","07/01/2011","06/30/2014",2068,2237,1873,1359,1998,"3330 LOMITA BLVD","Torrance","90509","LOS ANGELES",0.887595,1,1,1,0.900495,1,1,1,0.877478,0,0.333333333333333,0.3,0.527466,0.5,0,0.5,0.321,0.3,0,0.3,2.074,0,0,0,0,1.817,0,0,0,1.913,0,0,0,"3330 LOMITA BLVD
Torrance, CA 90509
(33.812701, -118.343882)"
50353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.3,0.3,0,0.3,6,15,0.96154,0.7,0,0.7,7,"PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE","CA","07/01/2011","06/30/2014",3251,570,1975,2846,996,"4101 TORRANCE BLVD","Torrance","90503","LOS ANGELES",0.852726,0.4,0.333333333333333,0.4,0.892597,0.6,0,0.6,0.897321,0.7,0,0.7,0.339928,1,1,1,0.653,0,0,0,0.191,0.7,0.777777777777778,0.7,0.5,1.129,0,0.222222222222222,0.2,0,1,1,1,"4101 TORRANCE BLVD
Torrance, CA 90503
(33.837577, -118.35708)"
50380,0,0.222222222222222,0.2,0,0.111111111111111,0.1,0,0.111111111111111,0.1,0,0.111111111111111,0.1,0,0.111111111111111,0.1,0,0.111111111111111,0.1,0,0.111111111111111,0.1,0,0.111111111111111,0.1,9,11,1,1,1,1,10,"GOOD SAMARITAN HOSPITAL","CA","07/01/2011","06/30/2014",2139,803,1750,3256,1431,"2425 SAMARITAN DRIVE","San Jose","95124","SANTA CLARA",0.85312,0.4,0,0.4,0.872458,0,0,0,0.848482,0,0,0,0.701649,0,0.222222222222222,0.2,0.304,0.4,0.444444444444444,0.4,0.845,0,0.444444444444444,0.4,0,1.658,0,0,0,2.163,0,0,0,"2425 SAMARITAN DRIVE
San Jose, CA 95124
(37.251108, -121.947049)"
50382,0,0,0,0,0.111111111111111,0.1,0,0,0,0,0,0,0,0.111111111111111,0.1,0,0.111111111111111,0.1,0,0.333333333333333,0.3,0,0,0,6,14,0.81741,0,0,0,0,"CITRUS VALLEY MEDICAL CENTER-IC CAMPUS","CA","07/01/2011","06/30/2014",1767,1754,1975,1374,1548,"210 W  SAN BERNARDINO ROAD","Covina","91723","LOS ANGELES",0.871883,1,1,1,0.909398,1,1,1,0.894428,0.5,0,0.5,0.531665,0.5,0.777777777777778,0.7,0.356,0.3,0.444444444444444,0.4,0.429,0.5,0,0.5,0.2,0.617,0.1,0,0.1,0.873,0,0.444444444444444,0.4,"210 W SAN BERNARDINO ROAD
Covina, CA 91723
(34.090035, -117.892646)"
50394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.3,0,0,0,3,10,0.86864,0,0.444444444444444,0.4,4,"COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA","CA","07/01/2011","06/30/2014",655,1735,505,1982,1983,"147 N BRENT ST","Ventura","93003","VENTURA",0.866927,1,1,1,0.87895,0,0,0,0.885379,0.2,0.555555555555556,0.5,0.433955,1,1,1,0.278,0.4,0,0.4,0.12,0.8,0.111111111111111,0.8,1,0,1,1,1,0,1,1,1,"147 N BRENT ST
Ventura, CA 93003
(34.274708, -119.257355)"
